image,label,image1,pixel_weight,image_weight
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_48_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_48_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_48_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_48_t2.nii.gz,0.41155040010492855
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_206_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_206_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_206_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_206_t2.nii.gz,0.4118976788309247
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_33_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_33_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_33_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_33_t2.nii.gz,0.41280388237696936
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_98_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_98_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_98_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_98_t2.nii.gz,0.41282114012991816
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_213_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_213_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_213_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_213_t2.nii.gz,0.41616240171628577
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_4_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_4_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_4_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_4_t2.nii.gz,0.4178875275052487
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_189_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_189_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_189_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_189_t2.nii.gz,0.41812444089063955
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_188_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_188_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_188_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_188_t2.nii.gz,0.41923854662024457
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_144_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_144_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_144_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_144_t2.nii.gz,0.4204665100690231
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_249_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_249_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_249_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_249_t2.nii.gz,0.4205665666071315
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_172_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_172_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_172_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_172_t2.nii.gz,0.4210735542952519
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_24_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_24_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_24_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_24_t2.nii.gz,0.4218652149987599
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_34_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_34_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_34_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_34_t2.nii.gz,0.4225805733950084
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_108_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_108_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_108_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_108_t2.nii.gz,0.42303029156830185
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_166_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_166_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_166_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_166_t2.nii.gz,0.4242643282010958
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_147_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_147_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_147_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_147_t2.nii.gz,0.4244742465378651
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_27_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_27_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_27_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_27_t2.nii.gz,0.4255016238190407
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_192_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_192_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_192_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_192_t2.nii.gz,0.42573037147521975
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_128_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_128_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_128_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_128_t2.nii.gz,0.42674321033915535
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_20_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_20_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_20_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_20_t2.nii.gz,0.42717092413651314
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_142_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_142_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_142_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_142_t2.nii.gz,0.4276742276278409
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_250_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_250_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_250_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_250_t2.nii.gz,0.4298975676008799
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_23_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_23_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_23_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_23_t2.nii.gz,0.43003415839616643
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_114_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_114_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_114_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_114_t2.nii.gz,0.4330830600322147
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_150_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_150_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_150_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_150_t2.nii.gz,0.43343718461649366
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_226_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_226_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_226_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_226_t2.nii.gz,0.436729995297714
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_146_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_146_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_146_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_146_t2.nii.gz,0.43755283485464497
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_75_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_75_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_75_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_75_t2.nii.gz,0.4382489107391885
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_182_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_182_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_182_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_182_t2.nii.gz,0.44257871069089333
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_163_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_163_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_163_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_163_t2.nii.gz,0.44611539088838825
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_30_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_30_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_30_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_30_t2.nii.gz,0.4467029273509979
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_100_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_100_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_100_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_100_t2.nii.gz,0.45453382638784556
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_225_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_225_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_225_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_225_t2.nii.gz,0.45960198919413375
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_198_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_198_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_198_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_198_t2.nii.gz,0.4610249540952417
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_158_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_158_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_158_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_158_t2.nii.gz,0.461822509765625
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_107_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_107_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_107_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_107_t2.nii.gz,0.480146384564102
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_54_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_54_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_54_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_54_t2.nii.gz,0.5134375460906214
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_111_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_111_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_111_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_111_t2.nii.gz,1
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_131_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_131_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_131_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_131_t2.nii.gz,1
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_141_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_141_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_141_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_141_t2.nii.gz,1
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_18_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_18_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_18_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_18_t2.nii.gz,1
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_65_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-vst1s_dsbn_t1t2_gan_smallplus_i-t2-train/vs_gk_65_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_65_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/twostage_sub_cyc_arr/vs_gk_65_t2.nii.gz,1
